organisasjonsnummer,navn
851134522,1001 TING LILLESTRØM ANS
868260912,1000 MILE NORGE AS
870949812,1 INDUSTRIVEI 4 DA
878684672,1000 & 1 DIGITALE EVENTYR DA
883432932,102 OKTAN CHRISTER LUNDEM
883464982,17 OSLO KAMPIANERNE SPEIDERGRUPPE
883466632,1550 TAURO AS
883652002,16 BERGEN SPEIDERGRUPPE NSF
883953282,1030 PLAN OG LANDSKAP DA
884591082,1 KONSULENT ØYSTEIN SAMNØEN
885818552,1. BODØ SPEIDERGRUPPE
886250312,14. AUGUSTKOMITEEN NORGE
888341692,1905 INVEST AS
889237112,1708 HOLDING AS
892781362,1AID HOLLÅS
892955522,1 AID NORGE - LØVTANGEN
893747052,1. LØRENSKOG 3 SPEIDERGRUPPE
893908072,1. BJØRKELANGEN SPEIDERGRUPPE
894008482,1. SLATTUM SPEIDERGRUPPE
894198362,1314981 ONTARIO LIMITED
896637452,1. SKJOLD SPEIDERGRUPPE
896644742,123DOMAIN.EU TRUSTEE SERVICES LTD
897049872,120 INVEST AS
897109042,1. HØYJORD SPEIDERGRUPPE
897670712,1. TANUM SPEIDERGRUPPE
898269132,17. MAI KOMITEEN MÅLØY
911593564,123TAK AS
911620502,1T BAND FORENING
911701960,1438 NORGES HANDICAPFORBUND AVD. BREMANGER
911709163,10 X HOLDING AS
911722720,1912 HOLDING AS
911753634,1001NATT GRENLAND
911837722,123KULDE AS
911851679,1-SNEKKER AS
911913062,1. VANSE SPEIDERGRUPPE
911968924,17. MAI KOMITÈEN I TJØRVÅG
911996979,1. VEGSUND SPEIDERGRUPPE
912037363,1 SØGNE SJØSPEIDERGRUPPE
912055744,1912 TOP HOLDING AS
912263061,12:24 INVEST AS
912281477,160 HANSEN
912464288,15D INVEST AS
912595625,1 PLUSS 1 BO OG OMSORGSBASER AS
912618390,17. MAI PÅ LID
912668355,140CONSULT AS
912681971,1. SKODJE KFUK-KFUM-SPEIDARAR
912683095,1. FLORVÅG KFUK-KFUM SPEIDERGRUPPE
912861066,1641 CHRISTIANSSAND
912992101,1. GODVIK SJØSPEIDERGRUPPE
912992950,1.ST.GEORGS GILDE I MOLDE
913008936,10 NAILS 4 U MONA HANSEN
913058143,10W-30 MOTOR CLUB
913083881,17.MAI KOMITEEN VED BLINDHEIM BARNESKOLE
913140125,1B1 GROUP AS
913211839,1. ROMEDAL SPEIDERGRUPPE
913468716,12HOIST4U NORGE AS
913479858,1. SOLA SPEIDERGRUPPE
913646533,1 SAX AS
913649753,1. EIKSMARKA SPEIDERGRUPPE
913657063,17.MAI NEMNDA I TYSNES
913717694,123 FASADE AS
913858867,1. KOLSÅS SPEIDERGRUPPE
913942914,1KRM AS
913994493,1. HALDEN ST. GEORGS GILDE
914041244,1LIFEAPP AS
914045835,123CONCEPT AS
914118921,124M2 BY GMG AS
914144264,1. BAMBLE SPEIDERGRUPPE
914164710,100 METERSKOGEN AKTIVITETSPARK
914204364,1852 INVEST AS
914368650,1POINT AS
914493366,16.1 VEKST AS
914534534,16D DIGITALISERING AS
914601959,1. LEIRVIK SPEIDARGRUPPE
914629349,1564 INVEST AS
914894107,1 MIDTBØ
915015808,17. MAI KOMITEEN RØRVIK
915087337,1. KRISTIANSUND ST. GEORGS GILDE
915248195,100ART RAPAK
915330193,1VASK AS
915368638,12 SESONGER - ASTRUP KVÆRNER
915417795,17. MAI KOMITEEN DEKNEPOLLEN
915564739,1. TVEIT SPEIDERGRUPPE
915915833,15 KNOP AS
915964605,1 BUSINESS CONSULT AS
915971733,123 TRANSPORT THOMAS REKSTEN
916029152,1-2-TRE & STEIN AS
916053770,10%BERLIN AS
916101902,17.MAI KOMITEEN FLEKKERØY
916111576,17. MAI KOMITEEN HELLAND
916204914,1. NIDAROS ST. GEORGS GILDE
916217536,101 GRAPHIC DESIGN RUDI DAVID MINELLE
916318855,1 EIENDOM AS
916327900,17 MAI KOMITEEN RISKA
916353790,1.618 GROUP AS
916501838,"12,7 AUDIO ANDERS EMIL GJELSVIK"
916573715,1 ETG LEIRVOLLEN 1A AS
916894546,17. MAI I ØYSTESE
916914660,10. OSLO STOVNER SPEIDERGRUPPE AV NORGES SPEIDERFORBUIND
916914776,17. MAI-KOMITEEN HJØRUNGAVÅG
916915985,17. MAI-KOMITEANE PÅ VALESTRAND
917042713,17. MAI ARRANGEMENT RØRVIK
917073295,10/90 TVEIT MUSIKK
917112711,17.MAI-KOMITE STAMNES
917154686,123 BEDRIFT V/SIMON PETER VEDØY
917278229,1.NESSET SPEIDER GRUPPE
917337837,1349 INVEST AS
917394091,1949 INVEST AS
917619980,1. NORHEIMSUND SPEIDARGRUPPE
917768102,1. BRUNLANES FSK
917801002,1.GULSETH SPEIDERGRUPPE
917825491,1337 INVEST AS
917900957,1-HJELPEN LILLEHAMMER NILS HALVOR GRYTING
917907412,1-VENN AS
918085726,1 BUDDY HOLDING AS
918122486,1894 JESSHEIM
918124934,1881 GROUP AS
918186220,1. SELFORS SPEIDERGRUPPE
918199179,10. KLASSE KARASJOK SKOLE
918275525,14.HAUGESUND KFUK/KFUM SPEIDERGRUPPE
918304460,13 INVEST AS
918391983,1OFFSHORE AS
918500278,1 2 3NING EMMELIE KRISTINA LARSSON
918541934,1118 IMPORTS KRISTIAN MAGNUS DAHL DYRSETH
918616381,123 FLYTTING & TRANSPORT AS
918623361,1.MOSS ST. GEORGS GILDE
918658750,18 ENGLER AS
918662588,1.JAR SPEIDERGRUPPE
918692940,1HP.NO
918761268,17.MAI KOMITE FOR LYE
918774459,150 YARDS AHEAD AS
918791507,17 MAI KOMITEEN VED VATNE UNGDOMSKOLE
918796843,1. SANDVIKA SPEIDERGRUPPE
918812903,1. VEGÅRSHEI MSK-SPEIDERE
918816232,12C INVEST AS
918856463,17.MAI ASPÅSEN SKOLE
918906290,17. MAI KOMITE SØRABYGDA
918963227,1. STETTE SPEIDERGRUPPE
919038993,1.ROSSABØ KFUK-KFUM SPEIDERE
919059516,1. RYKKINN SPEIDERGRUPPE
919077689,17. MAI KOMITÈEN I HAREID
919120894,1.LIER SPEIDERGRUPPE
919169494,10MILESNORTH AS
919195193,100PA RAPAK
919200871,10 MASKIN AS
919223510,1BEDRIFT.NO AS
919345659,1-VESTRE AKER ST. GEORGSGILDE
919388730,1018 DESIGN AS
919412356,17.MAI KOMITEEN I FORSET
919458666,1010MICROBLADING NAMSOS THUNSUDA SIANGBUN KJELBOTN
919478063,1954 INVEST AS
919497432,1.BRYN SPEIDERGRUPPE
919509740,10BLANK AS
919531525,191 SERVICE HÅKON KVAMME
919543906,11A HOLDING AS
919704438,1.KLASSE FOLKESTAD SKULE 2017/2018
919811129,1-LYS AS
919844116,17. MAI-KOMITÉ VINSTRA
919892463,17. MAI STOKMARKNES
919935685,1. VÅLER SPEIDERGRUPPE
919958456,101 INVEST AS
919993790,1814 BOLIG AS
919993847,1814 UTVIKLING AS
920260624,17.MAI RØRVIK 2018
920290582,17. MAI FINNØY
920453236,17. MAI KOMITEEN VEAVÅGEN
920585450,17.MAIKOMITEEN PÅ GISKE
920597912,17.MAI-KOMITEEN VED OLSBORG SKOLE
920620361,17 MAI BJØRKELANGEN SKOLE
920641172,1 TIME AS
920650430,17.MAI-KOMITEEN I VINJAR SKULEKRETS
920661874,17. MAI BRATTVÅG
920675743,17.MAIKOMITEEN I MYRVÅG
920768784,17. MAI FEIRING ÅLVIK
920781217,17. MAI STØVER SKOLE
920781616,17.MAIKOMITEEN I BREVIK
920806465,17. MAI KOMITE BYGSTAD
920813178,10X WEB AS
920844979,17. MAI KOMITE HELLE SKOLE
920853102,121 REALFAG AS
920921167,1-2-3 FØRSTEHJELP MARTHE OPITZ VÅRDAL
921004737,13 HUMLER AS
921078528,13/16 HOLDING AS
921194854,123FASADESERVICE AS
921313314,1489 BREWERY AS
921361572,1S IT ØIESTAD
921391722,1054 ENTERTAINMENT DANIEL MCMANUS AMPONG
921549741,100% MALING AS
921575661,17. MAI MARKER SKOLE
921589794,1. LILLESTRØM ST. GEORGS GILDE
921603037,10.KLASSETUR TORSTAD U-SKOLE
921646445,1963 EIRIK DAHL
921759371,17. MAI KOMITÉ EIDSVÅG
921825846,1H HOLDING AS
921830327,18 RESTAURANT AS
921832974,17. MAI KOMITEEN FLATDAL
921957068,1987 HANNA TOMSDOTTER BRÅTHEN
921964773,1940 HOLDING AS
921994605,1540 HERITAGE CAPITAL AS
922093504,13. HAUGESUND KFUK-KFUM SPEIDERGRUPPE
922121974,17. MAI NEMNDA SANDANE
922151954,1912 SAMEIE
922173435,1995 SONDRE SØBERG RISA
922178488,1EARTH HOLDING AS
922199922,17. MAI KOMITEEN PÅ SAND
922213240,14SAFETY AS
922219591,1971 HEGE CHATRINE BRANDSØY
922237247,1979 PIA LESKOVSKY
922253811,17MAI NEMNDA NORDFJORDEID
922267812,1. HAMAR ST.GEORGES GILDE
922304750,10ENDE A. KIRYK
922304807,1951 GRETHE LILLIAN HANSEN
922311994,17-MAI MIDLER VIKHAMMERÅSEN GRENDASKOLE OG BHG
922325006,11:FS FOUNDRY LIMITED
922396590,17.MAI I PRESTESTRANDA
922539855,11:FS FOUNDRY LIMITED
922551545,17. MAI KOMITEEN LEIKNES SKULEKRINS
922592233,17. MAI-NEMNDA I VIKSDALEN
922625115,17. MAI KOMITE LILLESAND KOMMUNE
922669481,1CONZEPT
922673837,17.MAI-KOMITEEN PÅ MOSTER
922695245,1068 RECORDS JONAS SÆRVOLD
922702055,1982 TORKILD SØRØY
922704163,17 MAI KOMITE - HARØY SKULEKRINS
922750610,17.MAI NEMNDA I DALE
922836116,17.MAI BERGSØY
922859744,1028 HYTTEDRIFT AS
922865574,1349 KIT AS
922897387,17.MAI KOMITEEN I KJØLSDALEN
922897522,1984 AMELIE ANGELL
922900612,1991 REIDUN INGALILL WOLD
922903107,12 YEARS AGENCY AS
922926247,1KUTT AS
922933529,1CONZEPT APS
922972389,1. EIDSVOLL SPEIDERGRUPPE
922974403,12 TAK NERIJUS KRAPAS
922991898,1.MOFLATA MSK SPEIDERGRUPPE
922999007,1000 KUNSTNER BONDE
923038973,17.MAIKOMITEEN I FANA BYSTRØK
923039643,1071 CONCERN AS
923050981,1UP HOLDING AS
923065369,1-2-TREBYGG AS
923138846,10X CONSULTING AS
923152830,1071 CONSULT AS
923173498,1991 MHRETAB TESFAGERGS GEBREZGI
923177035,102 ASIA MAT AS
923215026,1. STAVERN SPEIDERGRUPPE AV NORGES SPEIDERFORBUND
923269428,1. HØVÅG SPEIDERGRUPPE
923327851,1991 ALEKSANDER LILLEBØ ALSING
923490876,111KULTURFORMIDLING STORJORD
923493212,1985 MARIANNE IDA ANKILL DVERSET ILSTAD
923527532,10B 2020/21
923579982,100% REGNSKAP AS
923597573,1966 CHAWEEPHEN KHAMMA
923790489,1975 HOLDING AS
923799753,1982 DIANA TIARI
923807497,1C EIENDOM AS
923810390,101 TECH AS
923874844,1HARMONI AS
923879196,1.HØNEFOSS ST.GEORGSGILDE
923936343,1UNGITGEEK KARL AMUND NAKKEBERG BOLSTAD
924050659,1. BRÅSTAD MSK SPEIDERGRUPPE
924056207,1987 AMIN FAISAL HASSAN AHMAD
924119020,18KEM INNLANDET
924290102,17 MAI KOMITE VIGRESTAD
924381124,17. MAIKOMITÉ LANGESUND
924389532,13BYTES AS
924438312,1550 INVEST AS
924526327,1242 APPS AS
924534168,1-A BUD OG TRANSPORT SAEED HASSANZADEH AGHDAM
924534206,1 INVEST AS
924568682,18518 - STANDAHL
924571772,1PLUSS1 ETTERVERN AS
924593342,12GOLOGISTIKK ABUKAR
924617527,1996 CHRISTINA FLOOD
924621311,13 EIENDOM AS
924634480,1996 STIAN MYRAN
924699388,1 GARTNER AS
924722509,1232 SURVEY AS
924790822,100% LYD AS
924803479,1B HØKNES BARNESKOLE 2019
924818522,1TAKTHOMASSEN MARIE HOFF THOMASSEN
924845767,19. OKTOBER 1998 AKSEL STORM FORBERG
924944439,1979 TOM ELLINGSEN
924965304,1012 PROJECT AISTE CESNAUSKAITE
925024678,13:13 DESIGN STUDIO AS
925050997,12-TAVLELOVEN AS
925128325,1996 ADRIAN GONZALEZ-RUBIO
925141232,1883 MOH AS
925153680,12VOLT MARCHENKO
925176125,1814 EVENT AS
925208213,1001 EVENTYR AS
925235067,14-7 KAMFJORD
925273236,1 HJELPENDE HÅND AS
925299081,16RAA SPORSHEIM
925386715,1904 EIENDOM AS
925397644,1 ELEKTRIKER AS
925413224,12I ØKONOMI AS
925459410,10.5 CONSULT AS
925493198,1000WORDS SRISKANDARAJAH
925611204,11TH MOON AS
925632090,"17. MAI KOMITEEN FOR NORHEIMSUND, VIKØY OG STEINSDALEN"
925685747,1.ARENDAL SPEIDERGRUPPE
925750891,1814 HOLDING AS
925818321,1.MOSJØEN SPEIDERGRUPPE
925821225,1909 INVEST AS
925837350,1814 ASSURANSEFORRETNING AS
925890138,14 CUSTOM V/ JONASSEN
925929506,1568245678 RING AS
925995711,"1,5 ADVOKATFIRMA AS"
926046357,1859 HOLDING AS
926088378,18 CAFE OG INTERIØR AS
926156462,1000 BOLIG AS
926160737,1916 INVEST AS
926188577,1977 HOLDING AS
926397036,123HAPPYNOW AS
926455249,123 HOLDING AS
926610082,17. MAI KOMITE VÅGSBYGD
926688405,1 TOUCH 5 STARS PISULA
926715526,17. MAI-KOMITEEN GREIPSTAD
926745654,1 NAUTISK MOLAND
926756338,123 LANDBRUK AS
926756729,1BYGG AS
926800337,19LFS AS
926831798,1-2-3 TRE NED OLE PETTER FOSSUM
926853945,17.MAI KOMITE SKUDENESHAVN
926890735,17.MAI PÅ BIGSET
926912186,1. ROGNAN SPEIDERGRUPPE
926924419,1J-YACHTS AS
926925873,1910-BYGGET AS
926948040,13EN TVEITEN
926965425,123FERDIG - LØBERG
927039257,17 MAI I TVEIT
927088290,123EIENDOM AS
927113848,123 OPPUSSING AS
927135469,1450 HOLDING AS
927155796,14 COMPANIES LIMITED
927208148,17. MAIGT 8 AS
927291835,14 COMPANIES LIMITED
927303388,123 THAI FOOD AS
927346559,10 MLN AS
927370743,123 SUSHI AS
927372231,1892 INVEST AS
927387336,10X INVESTMENT AS
927400227,1532-186/468
927411695,1889 DESIGNCAFE AS
927436302,1HUS.NO AS
927442183,123 MULTISERVICE AS
927485834,123 EIENDOM AS
927515911,123 REVISJON AS
927535866,100METERSKOGEN BOLIG AS
927548380,100.XYZ AS
927630869,1798 INVEST AS
927648725,1852 HOLDING AS
927707888,1ST DAAW RØGEBERG
927719118,1UP MEDIA AS
927727315,100% GODT VASKET AS
927801191,1306 HOLDING AS
928164209,17. MAIKOMITÉEN I NORANE
928166589,1306 COACHING AS
928189562,123 RENT & RYDDIG IBRAHIM
928285251,1423 NORGE AS
928304906,136 INVEST AS
928435059,137 HOLDING AS
928493822,10X AGENCY AS
928654702,1.618 MEDICA AS
928688933,11C PARTNERS AS
928781623,1. FAUSKE SPEIDERGRUPPE
928804933,15/2314 SELNES SØR
928839052,17 MAI VASSØY 2022
928906671,10X GC NORWAY
928920577,1234 HOLDING AS
928931617,"1,5 FORNYBAR AS"
928957462,1997 LAURITZEN SARMON
928991938,10W SPITZMÜLLER PETROPHYSICS CONSULTING
929032470,1 OSLO RENHOLDSSERVICE AS
929051483,17. MAIKOMITEEN I KVITESEID
929077342,100% SECURITY AS
929083849,100MSKOGEN JONASSEN
929170806,16 HOLDING AS
929220072,10X GC NORWAY LIMITED
929236955,12 ELDORADO CREEK AS
929286057,123 UTLEIE AS
929293339,10KLASSE KINSARVIK UNGDOMSSKULE - SKULETUR
929308913,10. KLASSETUR SAGENE SKOLE
929334620,10-4 ENGER VEDLIKEHOLD
929340302,17. MAI KOMITE JÅREN RÅBYGDA OPPVEKSTSENTER
929369661,1814SALMON AS
929432592,1353 HOLDING AS
929455568,1X TECHNOLOGIES AS
929455614,1X HOLDING AS
929511174,1188 GUSTAD
929526678,1820 SKIN CLINIC AS
929766962,1AR BIRKELAND
929779010,1861 KULTUR AS
929871685,1ST BOOGIE GARDEN / KONOPACKIS
930044989,1SRA HJELP&FIX UNGDOMSBEDRIFT
930046426,1337 HOLDING AS
930159212,17. MAI KOMITEEN KRINGSJÅ SKOLE KRISTIANSAND
930240427,110% MANAGEMENT AS
930261629,1779 INVEST RISE
930306231,1883 ROSENVINGE
930325686,1991 PRODUKSJON AS
930387487,1000VIKA SERVICE AS
930454834,115 HOLDING AS
930466093,1-3 MILJØ AS
930467227,1 HÅNDVERK MUR & BYGG AS KONKURSBO
930468193,1STPOV AS
930501581,100 DAYS AS KONKURSBO
930507741,11 SPIRIT TATTOO LEWICKI
930515477,17 MAI KOMITE WILDS MINNE 2011 KULLET
930531863,17.MAI KOMITÉEN FOR BRUMUNDDAL
930630292,1434 INVEST AS
930631698,19 EAST NYMARK
930675725,1814 PROSJEKT 1 AS
930754501,1/2 Z HOLDING AS
930767905,1974 HOLDING AS
930790079,149 AGENCIES AS KONKURSBO
930819956,1-2-3 BYGG OG MONTASJESERVICE AS
930829064,100% HOLDING AS
930841501,10. TRINN KJELLER SKOLE 2023/24
930858358,1978 INVEST AS
930860522,1000SKIS AB
930901741,17. MAI KOMITEEN ULEFOSS
930936448,1000SKIS AB
931023365,17. MAI-KOMITÉ FRØYLAND SKULE
931094122,10C FAGERBORG KLASSETUR
931191306,17. MAI-KOMITEEN VARHAUG
931203045,1RT JESPER ULLMANN EDVARDSEN
931244558,1KELT AS
931275178,17.MAI KOMITEEN I TINGVOLLVÅGEN
931345117,12M PROD AS
931352970,10MHOLDING AS
931382845,17. MAIKOMITEEN I NEDRE VENNESLA
931396145,10TH PLANET BERGEN JIU JITSU - DA
931467964,100KÆLL AS
931501216,12HUS INVEST
931531972,12HUS
931547194,1985 GRUPPEN AS TVANGSAVVIKLINGSBO
931611593,12HUS INVEST LIMITED
931629107,1ESTÅENDE AS
931635514,12HUS LIMITED
931658247,1190 PLAY AS
931676881,12 ROUNDS NUF
931683403,123 NILSEN
931701088,1846 CLAUSEN HOLDING AS
931727818,1 2 3 BYGG AS TVANGSAVVIKLINGSBO
931744682,1779 HOLDING AS
931788043,1000 BYGG SERVICE AS
931801503,1000 BYGG AS KONKURSBO
931952269,182MEDIA AS
932039613,18 WARD AS
932042037,1ST STREET AS TVANGSAVVIKLINGSBO
932055171,123 REGNSKAP AS
932113252,1353 INVEST AS
932134357,1473 INVEST AS
932165376,1 EASY SERVICE AS
932224488,1337 CAPITAL AS
932245213,1889 DESIGNCAFE AS TVANGSAVVIKLINGSBO
932318253,1STOPP AS KONKURSBO
932448734,125 INVEST AS
932449978,1SSR EVENT MAKERS UNGDOMSBEDRIFT
932477297,123 SÅ E VI IGANG AS
932538903,10-30 UNGDOMSBEDRIFT
932595907,1792 JAKOBSEN TREFELLING
932612976,100 MILE AS
932684616,1303 EIGEDOM AS
932719037,1 RÆTT OG 2 VRANG AS KONKURSBO
932726734,1852TST AS
932741210,123 OLSEN MULTISERVICE
932750279,1 NYGÅRD AS
932772094,17 RECORDS AS
938210888,1-2-TRE AS
954659623,1300 KJ ERLAND
954718115,1 2 3  SIVILARKITEKTER AS
968292927,123LIFT AS
970923780,1MOMENT H MILLER
971096187,1000 FIX ARILD LIBEKK
974471868,17.MAI KOMITEEN I PORSGRUNN
976491351,1880 NUMMEROPPLYSNING AS
976498062,100 % LYD KENNETH GUSTAVSEN
980243974,1001 FILMS SAAB
980292738,1-2 TRE ELEMENTPRODUKSJON AS
980624196,1 2 EXCELLENCE MORTEN KASPAR GUDMUNDSETH
981990064,1BOLIGTAKST REIDAR ODIN SOLTVEDT
982221277,123GO DYKKE OG SPORTSKLOKKER DA
983041124,123WEB FRODE NÆSS HANSEN
983091237,1000-KLUBBEN
983545610,1. HELLE SPEIDERGRUPPE
983588654,1 VINNE SPEIDERGRUPPE
983610854,1. GRORUD SPEIDERGRUPPE
983742556,1.SKI GRUPPE AV NORGES SPEIDERFORBUND
983771556,1 HERRE SPEIDERGRUPPE
984004737,1 TANANGER SJØSPEIDERGRUPPE
984034652,15. HAUGESUND KFUK-KFUM SPEIDERE
984060416,1. SANNIDAL SPEIDERGRUPPE
984296924,1.LYSAKER SPEIDERGRUPPE
984918690,1 MJØNDALEN SPEIDERGRUPPE
985207879,1 SANDSVÆR SPEIDERGRUPPE
985594546,1 SARPSBORG SPEIDERGRUPPE
985989087,10 SKIEN BSK
985994277,1 SKIEN ST GEORGS GILDE
986102787,1. HOKKSUND SPEIDERGRUPPE
986223134,1. JELØY SPEIDERGRUPPE
986606130,1. VÅLERENGA SPEIDERGRUPPE
986764151,12MR FRAMNÆS AS
987074019,153/1 FLATEN
987237163,18. BERGEN SPEIDERGRUPPE
987378204,1. ØVSTTUN SPEIDERGRUPPE
987428317,180.NO NUMMEROPPLYSNINGEN AS
987531630,1. ÅS SPEIDERGRUPPE
987637315,1.SANDEFJORD SPEIDERGRUPPE AV NORGES SPEIDERFORBUND
987642157,1-2-3 KLINIKKEN AS
987649127,1. HINNA KFUM SPEIDERGRUPPE
987769327,1. LAKSEVÅG SPEIDERGRUPPE
987774630,127DB
987928824,1001 NATT KARI-ANN BORGERÅS
987928964,1.LONE SPEIDERGRUPPE
988062537,1. FRÆNA ELNESVÅGEN
988186856,1. BATNFJORD SPEIDERGRUPPE
988429015,1MICADVENTURE ANS
988440809,1280 DESIGN AV CHRISTOFFER SVENDSEN
988545538,1.SKOUGUM SPEIDERGRUPPE
988646334,1. FJØSANGER SPEIDERGRUPPE
988677132,1P RUNE MELBERG
988701424,1. HEISTAD SPEIDERGRUPPE
989011766,1001 ROM KATHRINE SØRGÅRD
989206257,1 EGERSUND SPEIDERGRUPPE
989277626,1 .BORGESTAD SPEIDERGRUPPE
989395734,1750 INVEST AS
989447777,1. ØYESTAD SPEIDERGRUPPE
989469142,1 SANDNES SPEIDERGRUPPE
989470450,123 INVEST AS
990012237,10COM AS
990133689,1. SKOTFOSS SPEIDERGRUPPE
990533814,110-FORUM
990702438,100-METERSKOGEN BARNEHAGE AS
990727333,"1,5 INVEST AS"
990728186,"1,5 HOLDING AS"
990788782,1001 FORTELLINGER TUVA ROSENLUND
991199187,1. NØTTERØY SPEIDERGRUPPE
991272658,10. APRIL ANS
991289100,1959 CONSULTING LIMITED
991289127,1959 CONSULTING LIMITED
991516891,1 2 3 LØFT AS
991640045,123HJEMMESIDE.NO APS
991640053,123HJEMMESIDE.NO APS
991859926,123SPORT DA
991937099,1+1 REGNSKAP AS
992104228,1969 TATTOO ART-IAM
992183225,17. MAI KOMITEEN I BERGEN
992246790,1-2-3-4 INVEST AS
992382651,1. KOLBOTN GRUPPE AV NORGES SPEIDERFORBUND
992516844,1985 BY HAIDAR
992632828,1-2-3 OPPLÆRING AS
993188921,15 MEANINGS AS
993350990,1975 STIAN AAGAARD
993410489,1912 NÆRING 1 AS
993494186,1-2-3 TRANSPORT DA
993517410,1991 INTERACTIVE ANS
993608319,1. VEDAVÅGEN SJØ SPEIDERGRUPPE
993756156,10.TRONDHEIM SPEIDERGRUPPE
993756784,1. ISEGRAN SJØ SPEIDERGRUPPE
993759716,1. RAUMA ÅNDALSNES AV NORGES SPEIDERFORBUND
993774383,1. SKOGER SPEIDERGRUPPE
993780316,1. GULLAUG SPEIDERGRUPPE
993787914,1 FREDRIKSTAD SPEIDERGRUPPE
993790818,1 STATHELLE SPEIDERGRUPPE AV NSF
993802980,1. GRIMSTAD MSK
993807117,1ELEKTRIKER AS
993896721,1. STOKMARKNES SPEIDERGRUPPE
993926868,1. LANGESUND SJØSPEIDERGRUPPE
993974404,17. MAI KOMITEEN PÅ VALEN
994064061,1314981 ONTARIO LIMITED
994084232,100 METER SKOGEN AS
994420194,1. OS KFUK-KFUM-SPEIDERE
994442805,1873 KLUBBEN - WESTERN LAWDOGS
994834428,1. JEVNAKER SPEIDERGRUPPE
994858793,1.HERØYA SPEIDERGRUPPE AV NSF
994893882,1. TVEDESTRAND SPEIDERGRUPPE AV NORGES SPEIDERFORBUND
994932187,1.EYDEHAVN SPEIDERGRUPPE
994936093,1818 OPPLYSNINGSTJENESTEN AS
994986775,123BILMEGLER HARDANGER AS
995065924,1. TYRISTRAND SPEIDERGRUPPE
995142686,1. MOLDE SPEIDERGRUPPE
995181312,11MUSIKK
995311321,1HJELP.NO AS
995378825,1. ST GEORGS GILDE I TRONDHEIM
995488949,14016 NTL MILJØVERNDEPARTEMENTET
995625695,10 INCH GARAGE V/TORP
995669625,1. ØYSTESE SJØSPEIDERGRUPPE
995774607,1. SANDVOLLAN SPEIDERGRUPPE
995932601,12 MILL RACE
996012379,1VENNESLA SPEIDERGRUPPE
996175057,1NF1 KNUT ANDRÉ SJØWALL EIDSVIK
996210332,1. BREVIK SPEIDERGRUPPE
996228428,15.15-KONSERTENE I ÅS
996239977,1. HAUGERUD SPEIDERGRUPPE AV NORGES SPEIDERFORBUND
996324613,101GUITARRAS DA
996366324,17. MAI KOMITÉ FAGERHOLT SKOLE
996406148,"120 - EN ARKITEKTKONKURRANSE FOR STUDENTER, AV STUDENTER"
996433943,17. MAI KOMITE HEIMDAL
996505405,1. RISØR SPEIDERGRUPPE
996638707,1080 MAP AS
996644693,123DOMAIN.EU TRUSTEE SERVICES
996650383,178 LAPI ARBEIDERFORENING (INDUSTRI ENERGI)
996817873,101 BYGGESERVICE TOMAS TAMASAUSKAS
996847624,1 TVERLANDET SPEIDERGRUPPE
996896609,10/27 WORKS STEFFEN BUCH
996953076,1896 INVEST AS
997040244,1 BEKKELAGET SPEIDERGRUPPE
997078306,123DOMAIN.EU DNS SERVICES
997078330,123DOMAIN.EU DNS SERVICES LTD
997180801,"1NAPRAPAT, STINE KÅSAMOEN"
